c1_NODE_HASH, c1_NODE_TEXT, c2_NODE_HASH, c2_NODE_TEXT, c3_NODE_HASH, c3_NODE_TEXT, r1_EDGE_DEDUPLICATION_HASH, r2_EDGE_DEDUPLICATION_HASH, r3_EDGE_DEDUPLICATION_HASH,
4075530726," ""predicted""",3886353917," ""peptide""",2049721134," ""interaction""",2783378750,3405122160,3052826403,
4086928548," ""mutations""",182697401," ""mutants""",2049721134," ""interaction""",2748495508,2153742080,3531397171,
4086928548," ""mutations""",182697401," ""mutants""",2049721134," ""interaction""",2281070832,2153742080,3531397171,
3886353917," ""peptide""",1693221375," ""binding""",2049721134," ""interaction""",3085086295,2879323551,689612661,
4086928548," ""mutations""",1693221375," ""binding""",2049721134," ""interaction""",1537646145,2879323551,3531397171,
2842292898," ""compounds""",1693221375," ""binding""",2049721134," ""interaction""",1854090833,2879323551,3523918632,
1818541276," ""LPS""",3297091807," ""oxidative stress""",2048724578," ""brain damage""",172775760,4106617470,2597349664,
406830169," ""inflammation""",3297091807," ""oxidative stress""",2048724578," ""brain damage""",2767906249,4106617470,1041913713,
1042929250," ""alcohol""",3297091807," ""oxidative stress""",2048724578," ""brain damage""",3483277940,4106617470,3287574699,
730608345," ""hypoxia""",3297091807," ""oxidative stress""",2048724578," ""brain damage""",617964509,4106617470,998711885,
730608345," ""hypoxia""",3297091807," ""oxidative stress""",2048724578," ""brain damage""",1612032384,4106617470,998711885,
1796516356," ""IFN-gamma""",3340937008," ""macrophages""",4187341542," ""immune cells""",3525336831,87802991,1727306526,
3394462076," ""antigen""",3340937008," ""macrophages""",4187341542," ""immune cells""",999914915,87802991,903595523,
3521468346," ""ROS""",3340937008," ""macrophages""",4187341542," ""immune cells""",3592193386,87802991,1931192678,
863695284," ""cascade""",3340937008," ""macrophages""",4187341542," ""immune cells""",2019551286,87802991,889007014,
2869682809," ""proinflammatory cytokines""",3340937008," ""macrophages""",4187341542," ""immune cells""",1896042447,87802991,2629656998,
1796516356," ""IFN-gamma""",406830169," ""inflammation""",4187341542," ""immune cells""",3450736950,1512958174,1727306526,
1796516356," ""IFN-gamma""",406830169," ""inflammation""",4187341542," ""immune cells""",2593343841,1512958174,1727306526,
3394462076," ""antigen""",406830169," ""inflammation""",4187341542," ""immune cells""",2082107088,1512958174,903595523,
431120068," ""tumor""",406830169," ""inflammation""",4187341542," ""immune cells""",156869063,1512958174,1594586345,
431120068," ""tumor""",406830169," ""inflammation""",4187341542," ""immune cells""",2826527543,1512958174,1594586345,
2067271236," ""leptin""",406830169," ""inflammation""",4187341542," ""immune cells""",3079633305,1512958174,748842335,
3521468346," ""ROS""",406830169," ""inflammation""",4187341542," ""immune cells""",2865717355,1512958174,1931192678,
863695284," ""cascade""",406830169," ""inflammation""",4187341542," ""immune cells""",1197941952,1512958174,889007014,
2869682809," ""proinflammatory cytokines""",406830169," ""inflammation""",4187341542," ""immune cells""",1961054493,1512958174,2629656998,
3829589007," ""events""",2218366465," ""NF-kappaB""",4187341542," ""immune cells""",3390634240,982784836,229610376,
3521468346," ""ROS""",2218366465," ""NF-kappaB""",4187341542," ""immune cells""",914024251,982784836,1931192678,
3521468346," ""ROS""",2218366465," ""NF-kappaB""",4187341542," ""immune cells""",4069314615,982784836,1931192678,
863695284," ""cascade""",2218366465," ""NF-kappaB""",4187341542," ""immune cells""",3278238218,982784836,889007014,
1796516356," ""IFN-gamma""",3028660516," ""molecules""",4187341542," ""immune cells""",3328890968,2360608578,1727306526,
3829589007," ""events""",3028660516," ""molecules""",4187341542," ""immune cells""",2906039438,2360608578,229610376,
3394462076," ""antigen""",3028660516," ""molecules""",4187341542," ""immune cells""",837142650,2360608578,903595523,
3521468346," ""ROS""",3028660516," ""molecules""",4187341542," ""immune cells""",4119826669,2360608578,1931192678,
863695284," ""cascade""",3028660516," ""molecules""",4187341542," ""immune cells""",2119141638,2360608578,889007014,
1796516356," ""IFN-gamma""",1818541276," ""LPS""",4187341542," ""immune cells""",2416807697,2376162087,1727306526,
3521468346," ""ROS""",1818541276," ""LPS""",4187341542," ""immune cells""",4143583179,2376162087,1931192678,
2869682809," ""proinflammatory cytokines""",1818541276," ""LPS""",4187341542," ""immune cells""",2795202303,2376162087,2629656998,
2067271236," ""leptin""",1261707222," ""markers""",4187341542," ""immune cells""",2552562727,3074087339,748842335,
4128633111," ""chemotaxis""",2012021972," ""cytokine""",4187341542," ""immune cells""",1990740041,3893690027,476247500,
2283543831," ""chemokines""",2012021972," ""cytokine""",4187341542," ""immune cells""",1029449347,3893690027,2129249696,
1796516356," ""IFN-gamma""",2012021972," ""cytokine""",4187341542," ""immune cells""",1846022969,3893690027,1727306526,
3829589007," ""events""",2012021972," ""cytokine""",4187341542," ""immune cells""",690592586,3893690027,229610376,
3394462076," ""antigen""",2012021972," ""cytokine""",4187341542," ""immune cells""",431213868,3893690027,903595523,
431120068," ""tumor""",2012021972," ""cytokine""",4187341542," ""immune cells""",2432860059,3893690027,1594586345,
431120068," ""tumor""",2012021972," ""cytokine""",4187341542," ""immune cells""",2419599192,3893690027,1594586345,
1080151631," ""differentiation""",2012021972," ""cytokine""",4187341542," ""immune cells""",1088365312,3893690027,2835160498,
2067271236," ""leptin""",2012021972," ""cytokine""",4187341542," ""immune cells""",2291038972,3893690027,748842335,
2067271236," ""leptin""",2012021972," ""cytokine""",4187341542," ""immune cells""",4063093993,3893690027,748842335,
863695284," ""cascade""",2012021972," ""cytokine""",4187341542," ""immune cells""",733925989,3893690027,889007014,
3603217680," ""migration""",2012021972," ""cytokine""",4187341542," ""immune cells""",2329536697,3893690027,2979997519,
2869682809," ""proinflammatory cytokines""",2012021972," ""cytokine""",4187341542," ""immune cells""",62403461,3893690027,2629656998,
554688955," ""NKT cells""",2012021972," ""cytokine""",4187341542," ""immune cells""",3397253068,3893690027,2176841860,
2067271236," ""leptin""",3756075650," ""transduction""",4187341542," ""immune cells""",3147152157,3811507655,748842335,
2373255683," ""severity""",2386118488," ""asthma""",4082168452," ""subjects""",2271426568,4097159633,627203820,
185693353," ""EEG""",4288714092," ""amplitude""",4082168452," ""subjects""",75701910,1853355065,1485669215,
2067271236," ""leptin""",3222774272," ""IL-6""",4082168452," ""subjects""",674329489,4083562156,3794522666,
3383994185," ""training""",761929756," ""insulin""",4082168452," ""subjects""",2608842044,824241976,507365528,
2067271236," ""leptin""",761929756," ""insulin""",4082168452," ""subjects""",2125186506,824241976,3794522666,
2067271236," ""leptin""",761929756," ""insulin""",4082168452," ""subjects""",607840542,824241976,3794522666,
858966669," ""scores""",761929756," ""insulin""",4082168452," ""subjects""",3136052050,824241976,3194450522,
185693353," ""EEG""",1206275784," ""patterns""",4082168452," ""subjects""",496984567,2915885128,1485669215,
3297091807," ""oxidative stress""",761929756," ""insulin""",3007830811," ""disease pathogenesis""",98862516,2583907205,2443266600,
3297091807," ""oxidative stress""",761929756," ""insulin""",3007830811," ""disease pathogenesis""",81789138,2583907205,2443266600,
761929756," ""insulin""",667535708," ""Abeta""",3493372264," ""cell culture""",2689057646,3479741095,1239329990,
1675829174," ""CR""",3297091807," ""oxidative stress""",1521507017," ""chronic inflammation""",25826368,2406737258,3611635269,
1717482322," ""aging""",3297091807," ""oxidative stress""",1521507017," ""chronic inflammation""",2559116825,2406737258,1934203492,
2491519074," ""virus""",3297091807," ""oxidative stress""",1521507017," ""chronic inflammation""",2309989612,2406737258,1660716480,
3264328281," ""exercise""",3297091807," ""oxidative stress""",1521507017," ""chronic inflammation""",1692617189,2406737258,1899585273,
3264328281," ""exercise""",3297091807," ""oxidative stress""",1521507017," ""chronic inflammation""",1041461392,2406737258,1899585273,
2491519074," ""virus""",3005803055," ""infection""",1521507017," ""chronic inflammation""",1290461140,2703496902,1660716480,
2491519074," ""virus""",3005803055," ""infection""",1521507017," ""chronic inflammation""",3885268205,2703496902,1660716480,
2491519074," ""virus""",314046995," ""diabetes""",1521507017," ""chronic inflammation""",70600638,2618916759,1660716480,
3264328281," ""exercise""",314046995," ""diabetes""",1521507017," ""chronic inflammation""",2387987096,2618916759,1899585273,
2189544018," ""DAMPs""",406830169," ""inflammation""",3834816499," ""the innate immune system""",1915378635,4128206614,2888098250,
2491519074," ""virus""",406830169," ""inflammation""",3834816499," ""the innate immune system""",1594507562,4128206614,3620047544,
2491519074," ""virus""",3005803055," ""infection""",3834816499," ""the innate immune system""",1290461140,854207223,3620047544,
2491519074," ""virus""",3005803055," ""infection""",3834816499," ""the innate immune system""",3885268205,854207223,3620047544,
2189544018," ""DAMPs""",819059331," ""TLR""",3834816499," ""the innate immune system""",4180336154,2654061240,2888098250,
2491519074," ""virus""",2012021972," ""cytokine""",3834816499," ""the innate immune system""",2335858404,1450814465,3620047544,
2491519074," ""virus""",131958590," ""inflammatory responses""",3834816499," ""the innate immune system""",1726175052,3786347367,3620047544,
988543911," ""ionizing radiation""",820689520," ""DNA damage""",3319532789," ""focus""",1621753026,807307437,15695457,
4080859528," ""IR""",820689520," ""DNA damage""",3319532789," ""focus""",1657914785,807307437,2091135541,
2143625214," ""network""",290744317," ""TGF-beta""",3371374551," ""the nucleus""",3749204037,3895251169,3515749708,
1468095387," ""ERK""",3756075650," ""transduction""",3371374551," ""the nucleus""",1323607488,3556519556,24176243,
3264328281," ""exercise""",3297091807," ""oxidative stress""",2515780845," ""cardiovascular disease""",1692617189,4179761103,2357797082,
3264328281," ""exercise""",3297091807," ""oxidative stress""",2515780845," ""cardiovascular disease""",1041461392,4179761103,2357797082,
2672087149," ""diet""",3297091807," ""oxidative stress""",2515780845," ""cardiovascular disease""",272599748,4179761103,364025421,
2672087149," ""diet""",3297091807," ""oxidative stress""",2515780845," ""cardiovascular disease""",2185427114,4179761103,364025421,
2672087149," ""diet""",1054570989," ""overweight and obesity""",2515780845," ""cardiovascular disease""",856427388,3730127899,364025421,
3264328281," ""exercise""",314046995," ""diabetes""",2515780845," ""cardiovascular disease""",2387987096,2598259745,2357797082,
2672087149," ""diet""",314046995," ""diabetes""",2515780845," ""cardiovascular disease""",1607877801,2598259745,364025421,
3264328281," ""exercise""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",293632459,950297910,2357797082,
3264328281," ""exercise""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",1885549389,950297910,2357797082,
2672087149," ""diet""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",782841061,950297910,364025421,
2672087149," ""diet""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",2482802295,950297910,364025421,
3020753394," ""blood pressure""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",3711187208,950297910,1632227401,
4133766740," ""glucose tolerance""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",41275752,950297910,2823349267,
1064610111," ""medications""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",2068491193,950297910,717559786,
2672087149," ""diet""",3156461262," ""metabolic syndrome""",2515780845," ""cardiovascular disease""",189103783,1844819671,364025421,
2672087149," ""diet""",2018831857," ""hypertension""",2515780845," ""cardiovascular disease""",3911198116,284231933,364025421,
3264328281," ""exercise""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",293632459,798633587,2357797082,
3264328281," ""exercise""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",1885549389,798633587,2357797082,
2672087149," ""diet""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",782841061,798633587,364025421,
2672087149," ""diet""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",2482802295,798633587,364025421,
3020753394," ""blood pressure""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",3711187208,798633587,1632227401,
4133766740," ""glucose tolerance""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",41275752,798633587,2823349267,
1064610111," ""medications""",761929756," ""insulin""",2515780845," ""cardiovascular disease""",2068491193,798633587,717559786,
3264328281," ""exercise""",3756437194," ""COPD""",2515780845," ""cardiovascular disease""",3096875250,2795181405,2357797082,
3264328281," ""exercise""",4236757673," ""stress""",2515780845," ""cardiovascular disease""",430444452,1486925769,2357797082,
3264328281," ""exercise""",4236757673," ""stress""",2515780845," ""cardiovascular disease""",1763954728,1486925769,2357797082,
1064610111," ""medications""",4236757673," ""stress""",2515780845," ""cardiovascular disease""",209722728,1486925769,717559786,
2672087149," ""diet""",682318805," ""obesity""",2515780845," ""cardiovascular disease""",4227337044,117550707,364025421,
2672087149," ""diet""",682318805," ""obesity""",2515780845," ""cardiovascular disease""",1160168306,117550707,364025421,
2672087149," ""diet""",1082136464," ""atherosclerosis""",2515780845," ""cardiovascular disease""",2296439732,379445597,364025421,
2672087149," ""diet""",1082136464," ""atherosclerosis""",2515780845," ""cardiovascular disease""",1882161301,379445597,364025421,
3521468346," ""ROS""",1432311024," ""angiogenesis""",4259290442," ""cancer cells""",3980462428,1955795893,1150061979,
3886353917," ""peptide""",1432311024," ""angiogenesis""",4259290442," ""cancer cells""",1176003163,1955795893,564796884,
730608345," ""hypoxia""",1432311024," ""angiogenesis""",4259290442," ""cancer cells""",2398068915,1955795893,1677549930,
2842292898," ""compounds""",1432311024," ""angiogenesis""",4259290442," ""cancer cells""",3344680333,1955795893,2461093827,
